review_id,user_id,business_id,stars,useful,funny,cool,text,date,Sentiment
1klt0L3Pp3jv_8KAzUYnUw,Kv_gmMrOCh5p90w8Mmg8WA,Ei5HBqe012ImhqEr2ZH2gg,5,1,0,0,"My husband is a pizza nerd. Owns a few NY style shops, built a mud oven to make wood fired pizzas. I have had A LOT of good pizza and this was hands down the best pizza I've ever had! The DOP ingredients really really make a difference. Amazing & the staff were awesome!",08-09-2020 03:36,1
Bn9kfoCShEVaLXPVxBaSPw,_kyCOuZG66sZ1GsSHaGVag,B10mqANgHvL8gBteo1UhAA,1,0,0,1,We went here with the family. Use to come here as kid. Food quality is definitely not great anymore on top of rarely seeing our waitress while our drinks were all empty water and all for quiet some time. Food wait time was very long. My family was all very dissatisfied and discussed how we will not be back to this restaurant again. I wouldn't recommend this place.,2/28/2020 20:08,0
Tlc-0iUazmse9X7ThjnA3Q,oWI2rSsR1YruJX8Mu13AKA,Ei5HBqe012ImhqEr2ZH2gg,3,0,0,0,"The staff was very kind and quick to support a pickup. The pizza left much to be desired; Cheese was a plaster, veggies were fresh but thrown on top in disarray and I was left with remorse I did not drive to Pizza Luna or really a much cheaper fast food option.",5/19/2020 3:14,0
in_Km2_3ud0OLy3sVDJ2-Q,zM8Fourdy11AgGzT8cJ0xw,SbdL-8NSmTWgSwdGZBa7WQ,5,0,0,0,"Moving to Tucson 1 year ago, I thought I might spend a great deal of time finding the 'perfect' pizza.  Lucky me.  I found it right down the street on the first try!  All the food here is exceptionally good, and reasonably priced.  Friendly and efficient customer service.  Couldn't ask for more.",7/23/2021 19:29,1
apbK_TLzhLSpiVNhpb1tzQ,5BIhkthDtf7Gt2QUd61Zpg,Ei5HBqe012ImhqEr2ZH2gg,5,2,0,2,"This is my new favorite pizza!!! Having lived in Italy for 4 years, I can hands down say this is the exact copy. I ordered the margarita pizza and arugula salad via doordash. Wow! The pizza sauce is extremely unique and well balanced with a robust flavor. The cheese is hands down the best and melty. I will now order here every week. Great prices!! $20 for the whole order. Damn good prices.",02-03-2021 02:10,1
YaDML8UL5Mcv41HY2tmNIA,5pG-x3rs3Ymj82USv-Ksbw,B10mqANgHvL8gBteo1UhAA,1,1,0,0,"Good food, horrible service. I was told to arrive 30 minutes after my phone call. I arrived 35 minutes after to a line out the door. I waited in this line for 45 minutes and when I finally got to thw front, my food was bot even ready. I waited another 15 minutes and 1 hour and 30 minutes after I ordered, I finally recieved my food. Still one problem, they only gave me half of my order. Neither of my entrees had their side orders and the restaurant didn't offer any compensation or free food for the over anhour I had to stand waiting. They should have had the decency to tell me of the wait over the phone. Why was I standing there for 3 times as long as I was told? When I brought the problem of forgotten food to their attention, they told me they were too busy and would get back to me another day. The store never contacted me. I had to call and they wouldn't refund me for my order. They offered a 50% coupon insteadof my refund of $40. Horrible, dishonest, and conniving company. Wish they wouldnt have lied on multiple occasions and wish they would've refunded me like they said they would because now I have to spend money at this shitty company once again.",4/20/2020 0:47,0
_JeYxkwXTgTkYn5WG0OZ5Q,Dzxz3b-NpBElSxD1Lum4Cg,SbdL-8NSmTWgSwdGZBa7WQ,5,1,0,1,"Just had a part of a 14'' pie, half cheese, half sausage. I wanted to try their sausage, but I also wished to know whether their cheese pizza could ""stand alone"". Verdict: both were very nice. I enjoyed my two slices immensely, and my wife and I have leftovers for tomorrow's lunch.

I was surprised that I enjoyed the crust so much. As a NYC pizza snob, I crave that thin crust that folds, but does not crack. This crust had some personality, not just a way to deliver cheese and sauce to my tastebuds. My wife says its the yeast. I do not know but it was chewy and soft, but also did its job. 

Also ordered a side of meatballs to see whether I wanted to try their pastas. One word...YES.

Great first meal, and I look forward to the next one.",5/28/2020 4:31,1
2Z7r4VBbW3mFeYnd5P1QmQ,AbOaXoif__VIBGEvNKXONQ,ipeqBIxJlQ1090ZCvXF0wg,1,0,0,0,I placed an order about 40 minutes before they closed and they never showed up. I don't know if it's because I chose to pay in cash that they decided not to show up but no one called me and no one showed up.  I have a Papa John's account so they've been to the house before they've always gotten paid I have no idea why they would just skip my order. I certainly won't be ordering from them again.,9/16/2021 6:12,0
bsqdJSZKA6taaElJfv0FWw,lHqA_D7nAK9xw_Xg08dM_w,VF2PtrstMeasOK_4d4VHVA,4,0,0,0,"I order delivery from this Pizza Hut a few times a year and I have never had any problems.  I try to stick to local pizza places mostly but every now and then I just have a craving for their greasy loaded pan pizza, it reminds me of going out to eat with my family after church as a kid.  I don't think it's the best pizza in town but it definitely hits the spot when this is the type you're wanting. Service is always quick and accurate and as of lately safe with drivers wearing masks etc.",8/16/2020 14:59,1
V-02tYA2XzJOeznWUHkZPw,YyvoqUxSnJlXQiZ-2NvcMA,anLQj9AM8vjbcLSIE0iUgg,1,0,0,0,"I purchased a Tuesday special pizza for 10,99 plus tax.  Instead of being charged 11.93 + 1.00 tip I was charged 17.81 which was the price for the pizza not on special.  I went back to the store but the person in charge was not willing to correct the over pricing even though he implied that the cashier needed a talking to.  I did not have the original receipt which showed what I was charged so he kept my money.  I don't like to be cheated because he had an experience cashier which had not been trained properly.  Check your receipt carefully",2/18/2021 20:41,0
BPzUSEGCbyU1uiMJm9WQrw,sidvKE4SAcrx_7miWdiV_Q,P7qY1cGAPgFzaAk3cSBphw,1,0,0,0,"Terrible customer service from robert, he speaks in a very rude and unattentive way.  They didn't have a single pizza available, he told me to wait 15 minutes, wait 20 minutes, and he told me they didn't have any pizzas yet.  How is it possible that they don't even have a classic pizza in 35 minutes? I have bought in other little Caesar stores and I had not experienced such a situation.",12/23/2021 3:55,0
4hPrTVp_ElWqHPaOiXZ1KA,DK57YibC5ShBmqQl97CKog,Ei5HBqe012ImhqEr2ZH2gg,4,45,30,48,"Neo Brooklyn style pizza! I love the idea. While on vacation it's a bit of a trip ritual to get some local late night pizza to go and eat it back at our hotel room. We had an 18"" Margherita pizza.

The pizza was a hefty portion! It was indeed like a hybrid of Neapolitan and Brooklyn style pizza. The slices were large and the crust thin like a Brooklyn style pizza, but was a bit more pliable with more of a tender chew to it like a Neapolitan pizza. The pizza was so good that the toddler picked up a slice (The largest one of course) and licked it to claim it as hers. She is learning early on in life about pizza property rights!

I appreciated that the fresh basil was in a bunch off to the side of the pizza so you can add it right when you eat it. Some of the basil was a bit tired, brown and wilted looking though but overall it still tasted good. 

If we're in the area we'd definitely stop by again.

P.S. Check on YouTube for owner Scott Volpe's extraordinary acrobatic pizza spinning skills!",4/26/2021 16:23,1
mtFYTExE25zFFEJVCmI5ww,tZxyUfCivXijEykSw3xg3A,rd5OW7v_vqlh6vVoQdLEhQ,4,1,0,1,"We made it, friends! Happy holidays 2020! If you're like me and went up 2 sizes on Thanksgiving and now Gloria won't stop bringing desserts into the office everyday, a zesty salad could do the body some good. Lucky for us, Posto Sano has everything you need.

Freshly made salads are definitely a highlight of Posto Sano. I was tempted by the entire menu but ordered the Saporito salad and added shrimp cause you never you turn down shrimp. All ingredients were fresh and had that nice salad ""crunch"" (idk how else to describe that so there you go). The shrimp had a nice favour that mixed well with the salad but didn't overpower the taste as some protein does. I also ordered the cauliflower mushroom risotto as a side. I'm a fan of traditional risotto so cauliflower definitely gives it something different. As a healthy substitute it works but wouldn't replace my traditional risotto. I felt items are a bit pricey for what you get but everything was tasty and for a salad, it was filling. I'll be back to try the pizza and dessert once I work off my holiday muffin top. 4/5*",12-03-2020 21:31,1
LgJp5RfUY8AnB-53m9g7cA,d8LZ1nGSV4NVQVIFGmHhAQ,rd5OW7v_vqlh6vVoQdLEhQ,5,0,0,0,"The food was fantastic. Healthy salads with nice protein options. Very convenient order ahead and quick, safe pickup. Great selection of specialty drinks to go.",11-10-2020 23:18,1
UJM-UT5-QCBhBb46tey5kw,zpemBET9jmZkpftZ2P2lWA,SbdL-8NSmTWgSwdGZBa7WQ,1,0,0,0,This place use to be 5 stars but I've consistently got older pizza dough and undercooked dough also the pizza looks like it's pre made cause the topping just sit on top like if they were thrown on top after the fact. Like I said if you catch them on a good day this maybe the best pizza in town but as of lately there is no control 50/50 chance here you'll get a really old under cooked or pre cooked pie.,08-05-2021 13:28,0
Jhvpxj5TPkxapAPWMqvFwg,MdYPaWRjeN2fPSzUK_OPOg,Y6heWJJ9AmEL58fZwgi9YQ,5,1,0,0,"We have been to to both locations. Great food, great atmosphere. This location was recently renovated so of course we had to check it out. What an amazing transformation is all I can say. Now on to the food. Ordered the mushrooms for an appetizer and they were cooked perfectly. Between the lasagna and the calzone, it hit the spot. Others in our party had the chopped salad and it was not undersized at all. Got the 5 wings and they were so good, we ordered another round to go home. Hats off Louis the server. All smiles and I was being my typical smartass self and dude was laughing. Best dinner our in awhile and will be going back just wish it was closer to my house HINT HINT!!",2/21/2020 4:25,1
LQbFgBM5cpdnLLrg0sjP5A,ZTn-dlUwaVUa_LzVxGF1ug,lS1dmSXpAtQqT04eRm9kiA,1,5,0,0,"I went here with my girlfriend tonight to get some pizzas and the bouncer outside said we couldn't go in to just get pizza and we had to be 21. We walked away because my girlfriend isn't 21 but we both really wanted pizza so I said I'll just go in to grab it for us. When I went up to the door and pulled out my ID (even though it's ridiculous to show my ID just to get a slice of pizza) the bouncer said that I had to wait in the long line of people waiting to go in for the bar upstairs. I said ""really? Just for pizza?"" and the bouncer said yeah in an unnecessarily rude tone and then proceeded to laugh in my face like he got some sort of sad pathetic kick out of being in a position of power because I assume he was a loser all his life and has a small d**k.

Yeah dude your so smart. You got me. Really such a great idea to turn away regular paying customers and be super rude to them for no reason whatsoever. The saddest part is that I really liked this place and would come here all the time. Now the thought of giving this place my money makes me disgusted. They don't deserve my money. Who is in charge here? From a business standpoint, it's usually not a very smart idea to turn regular customers away and be so rude to them that they actively hope you go out of business. 

This guy is such an idiot. Great job dude your so smart. Yeah you win. You got me. You do realize that your only hurting the business you represent by keeping people from giving it money. Genius idea. I'm sure after his job as a bouncer here, he will go on to be the next Steve Jobs.

Someone please fire this fool and replace him with competent people who understand the basics of how a business works. In the service industry you actually want to be nice to your regular paying customers. I guess to some people that's just too hard to understand.",9/17/2021 7:45,0
eNOPFlXpG5dAGZLs7DHtYQ,7ivz9u2ilOwEGTSSL8PbAw,lS1dmSXpAtQqT04eRm9kiA,3,1,0,0,"I understand that the people who work a late night have a lot to deal with, however the people that are working late night here are just complete and total dicks. There is zero want to help the customer.Thet just want you to get out the door.",3/18/2021 7:48,0
Q4v9BNXU8ZxYPid3HmMO1A,MuY329kFTxsjFzk92UT4dg,Y6heWJJ9AmEL58fZwgi9YQ,4,0,0,0,I like rosatis . They have good lunch specials. The Sandwiches are surprisingly super good and the fries are good too. They do good pizza also.,7/17/2020 23:55,1
B2kigVFwA3lKzohF4MYGjw,8QXAB1vREcnwBybGl6kelQ,rd5OW7v_vqlh6vVoQdLEhQ,5,3,0,4,"Super easy online ordering and great takeout experience during COVID times! Definitely recommend Posto Sano if you're looking for casual Italian food at good prices - we placed an order through their website and food was ready on a side table for pickup within 15 minutes! The whole process felt safe and quick. 

For dinner, we had the Caesar salad with grilled chicken and the funghi flatbread - perfect portions for sharing. The chicken was flavorful and not dry at all and was packed separately from the salad and dressing so nothing got soggy. The flatbread was delicious - topped with lots of mushrooms, an amazing truffle aioli sauce, and cheesy goodness. The dough was chewy on the inside with the right amount of crunch on the outside. Great takeout meal overall!",11/18/2020 3:03,1
obePDj6ZcowAGMK3q1_b7g,ef1Yt9BnV-NrKIr1dKlC8g,Ei5HBqe012ImhqEr2ZH2gg,5,0,0,0,"The reviews are correct- the pizza is fantastic!! We had the cheese & meat board, a Caesar salad, and a few individual pizzas. All were excellent, and the crust is delicious.

A word to the chef/manager: If one of your servers makes a mistake, please do not berate them LOUDLY for five minutes. You know this place is tiny, right? Absolutely do what you need to do to run a business, but make it private. Our family is also in the hospitality industry. Take it from me, your guests do not want to hear that. Let your worker know what needs to be corrected discreetly. 

We were very happy with our dinner overall and will be back the next time we're in town!",01-02-2022 04:57,1
magKJIw4Cj6uam6-5BNAQA,_krivlcuhvqDH41cnukA4w,anLQj9AM8vjbcLSIE0iUgg,2,0,0,0,"First time, last time.  We ordered a $14 or so medium veggie pie.  Had to wait 15 minutes for it (uncooked remember). One other customer ahead of us.  They didn't have a box to put it in because ""the pizza is too small.  Got home, directions said 425°leave on plate, put on center or lower rack.  Almost burned my RV down.

Recap:  took 15 minutes to get an uncooked $14 small pizza, with no box and the potential to burn down my home.  Guessing I screwed up somewhere, but ain't taking that chance again!

PS.  The worker was very friendly...",02-09-2021 22:19,0
